Unnamed: 0,station_id,y_coord,x_coord,frequency_mhz,bandwidth_mhz,azimuth_deg,state,licensee
22015,W279EG,43.5438888888889,-89.9895833333333,103.7,0.01,0.0,WI ,"CIVIC MEDIA, INC.                                                           "
22016,WXSS        ,43.0966666666667,-87.9050833333333,103.7,0.01,257.0,WI ,"AUDACY LICENSE, LLC                                                         "
22018,WCIR-FM     ,37.9475833333333,-81.3086944444444,103.7,0.01,452.0,WV ,SOUTHERN COMMUNICATIONS CORPORATION                                         
22019,WQWV        ,39.0378611111111,-79.0894722222222,103.7,0.01,422.0,WV ,"SAVE OUR STATION, LLC                                                       "
22020,KQLT        ,42.7435833333333,-106.309194444444,103.7,0.01,567.0,WY ,"MT. RUSHMORE BROADCASTING, INC.                                             "
22021,KKSG-LP     ,44.0366111111111,-107.947861111111,103.7,0.01,0.0,WY ,SOVEREIGN GRACE BIBLE CHURCH                                                
22022,K280DX,57.4996388888889,-134.580638888889,103.9,0.01,0.0,AK ,BTC USA HOLDINGS MANAGEMENT INC.                                            
22023,KTDZ        ,64.9220555555556,-147.717722222222,103.9,0.01,233.0,AK ,"ROB INGSTAD LICENSES, LLC                                                   "
22024,K280FE,58.2103611111111,-157.357111111111,103.9,0.01,0.0,AK ,BAY BROADCASTING COMPANY                                                    
22025,K280ED,58.1277222222222,-135.432916666667,103.9,0.01,0.0,AK ,BTC USA HOLDINGS MANAGEMENT INC.                                            
22026,W280DA,34.7625833333333,-87.6814166666667,103.9,0.01,0.0,AL ,"BIBLE BROADCASTING NETWORK, INC.                                            "
22027,WFTP-LP     ,34.4570277777778,-85.7205,103.9,0.01,0.0,AL ,FORT PAYNE CHURCH OF CHRIST                                                 
22028,WDBT        ,31.3007222222222,-85.5846666666667,103.9,0.01,213.7,AL ,"GULF SOUTH COMMUNICATIONS, INC.                                             "
22029,W280ER,33.9673055555556,-86.0032777777778,103.9,0.01,0.0,AL ,"THE JEFF BECK BROADCASTING GROUP, LLC                                       "
22030,W280BA,34.8184166666667,-86.7377777777778,103.9,0.01,0.0,AL ,CUMULUS LICENSING LLC                                                       
22031,W280EI,32.3679166666667,-86.2616388888889,103.9,0.01,0.0,AL ,"RADIO BY GRACE, INC.                                                        "
22032,W283CM,34.7117777777778,-85.8805833333333,103.9,0.01,0.0,AL ,"SCOTTSBORO BROADCASTING CO., INC.                                           "
22033,KPGG        ,33.6017777777778,-94.0774166666667,103.9,0.01,108.0,AR ,AMERICAN MEDIA INVESTMENTS INC.                                             
22034,KERL        ,35.4503611111111,-90.7031666666667,103.9,0.01,143.0,AR ,BOBBY D. CALDWELL REVOCABLE TRUST                                           
22035,KKIX        ,36.0214444444444,-94.2179722222222,103.9,0.01,147.0,AR ,"IHM LICENSES, LLC                                                           "
22036,KIDD        ,35.1688888888889,-114.636666666667,103.9,0.01,-94.0,AZ ,"ITM, LLC                                                                    "
22037,KZON        ,33.2472777777778,-111.530972222222,103.9,0.01,189.0,AZ ,ZELUS ESPORTS LLC                                                           
22041,K280EH,35.1133333333333,-113.884111111111,103.9,0.01,892.0,AZ ,STEVEN M. GREELEY                                                           
22042,K280GH,34.4903055555556,-112.534055555556,103.9,0.01,0.0,AZ ,"LPFM BROADCASTING, LLC                                                      "
22043,KRUR-LP     ,35.4764722222222,-120.679611111111,103.9,0.01,-2.0,CA ,REFUGE CHURCH OF ATASCADERO                                                 
22044,K280CV,33.8662222222222,-116.434916666667,103.9,0.01,0.0,CA ,ALPHA MEDIA LICENSEE LLC                                                    
22045,K280GL,39.9593055555556,-121.712472222222,103.9,0.01,0.0,CA ,"BUTTE BROADCASTING COMPANY, INC.                                            "
22046,K280FO,33.6883611111111,-116.176944444444,103.9,0.01,0.0,CA ,"PENFOLD COMMUNICATIONS, INC.                                                "
22047,KGBB        ,34.9791388888889,-118.168111111111,103.9,0.01,100.0,CA ,"ADELMAN BROADCASTING, INC.                                                  "
22048,KRCD        ,34.0072222222222,-118.365916666667,103.9,0.01,118.0,CA ,"UNIVISION RADIO STATIONS GROUP, INC.                                        "
22052,KHTI        ,34.2341666666667,-117.141138888889,103.9,0.01,548.0,CA ,"ALL PRO BROADCASTING, INC.                                                  "
22053,KLVB        ,38.8757222222222,-121.126077777778,103.9,0.01,100.0,CA ,"K-LOVE, INC.                                                                "
22054,KDJK        ,37.53325,-120.025722222222,103.9,0.01,624.0,CA ,"RADIO LICENSE HOLDING CBC, LLC                                              "
22055,K280GP,40.5584722222222,-122.331111111111,103.9,0.01,0.0,CA ,"SMG-REDDING, LLC                                                            "
22056,K280FV,34.5030277777778,-119.850694444444,103.9,0.01,0.0,CA ,EDUCATIONAL MEDIA FOUNDATION                                                
22057,KDFG        ,36.5861666666667,-121.922972222222,103.9,0.01,199.0,CA ,UNIVERSITY OF SOUTHERN CALIFORNIA                                           
22058,KBDS        ,35.1177222222222,-119.460111111111,103.9,0.01,100.0,CA ,CHAVEZ MEDIA                                                                
22059,K280DT,34.165,-118.904805555556,103.9,0.01,0.0,CA ,"IHM LICENSES, LLC                                                           "
22060,KEWG-LP     ,39.1477777777778,-123.171944444444,103.9,0.01,-177.0,CA ,INSIGHTFUL AIRWAVES                                                         
22061,KSYC-FM     ,41.6098611111111,-122.625,103.9,0.01,719.0,CA ,SOUTHERN OREGON UNIVERSITY                                                  
22062,K280FZ,39.7663611111111,-105.544694444444,103.9,0.01,0.0,CO ,"CLEAR CREEK RADIO, INC.                                                     "
22063,KSNO-FM1,39.55275,-107.330611111111,103.9,0.01,0.0,CO ,WILD GOOSE LLC                                                              
22064,K280GQ,39.0664722222222,-108.745361111111,103.9,0.01,0.0,CO ,"MBC GRAND BROADCASTING, INC.                                                "
22065,K280GB,39.7330277777778,-105.237194444444,103.9,0.01,0.0,CO ,EDUCATIONAL MEDIA FOUNDATION                                                
22066,KRXP        ,38.7455277777778,-104.862194444444,103.9,0.01,657.0,CO ,"COLORADO SPRINGS RADIO BROADCASTERS, INC                                    "
22067,KRKA        ,40.617,-105.328194444444,103.9,0.01,372.0,CO ,EDUCATIONAL MEDIA FOUNDATION                                                
22068,KSNO-FM     ,39.2474722222222,-106.920861111111,103.9,0.01,99.0,CO ,WILD GOOSE LLC                                                              
22069,W280FX,41.1151666666667,-73.4342777777778,103.9,0.01,0.0,CT ,"VERITAS CATHOLIC NETWORK, INC.                                              "
22070,W280DU,26.3702777777778,-80.1727777777778,103.9,0.01,0.0,FL ,"HMDF, LLC                                                                   "
22071,WXKB        ,26.4231388888889,-81.6300833333333,103.9,0.01,341.0,FL ,"BEASLEY MEDIA GROUP LICENSES, LLC                                           "
22072,WWEO-LP     ,30.7385277777778,-86.1060555555556,103.9,0.01,56.8,FL ,EMANUEL COMMUNICATIONS                                                      
22073,W280FD,27.8480277777778,-82.7634444444445,103.9,0.01,0.0,FL ,"CIRCUITWERKES, INC.                                                         "
22074,W280FV,25.7725833333333,-80.1886388888889,103.9,0.01,0.0,FL ,"ACTUALIDAD 1040AM LICENSEE, LLC"
22075,WDPT-LP     ,30.1758888888889,-85.6136944444444,103.9,0.01,0.0,FL ,"ST. DOMINIC'S MEDIA PRODUCTION CENTER, INC.                                 "
22076,W280EV,27.3359444444444,-82.4718888888889,103.9,0.01,0.0,FL ,"IHM LICENSES, LLC                                                           "
22077,W280DK,28.5361111111111,-82.5023055555556,103.9,0.01,0.0,FL ,"HERNANDO BROADCASTING COMPANY, INC.                                         "
22078,W280EY,29.9183055555556,-81.3903611111111,103.9,0.01,0.0,FL ,WSOS RADIO LLC                                                              
22079,W280DW,28.0673055555556,-82.4161388888889,103.9,0.01,0.0,FL ,UNIVERSITY OF SOUTH FLORIDA BOARD OF TRUSTEES                               
22080,WPPL        ,34.8675833333333,-84.3338055555556,103.9,0.01,104.0,GA ,"WPPL MOUNTAIN COUNTRY RADIO, LLC                                            "
22081,WDDK        ,33.4748611111111,-83.246,103.9,0.01,100.0,GA ,WYCHE SERVICES CORPORATION                                                  
22082,WGLH        ,32.1676388888889,-83.6307222222222,103.9,0.01,151.0,GA ,EDUCATIONAL MEDIA FOUNDATION                                                
22083,W280EZ,33.9530555555556,-83.9708333333333,103.9,0.01,0.0,GA ,"B&GRS ENTERPRISES, LLC                                                      "
22084,WSWD-LP     ,31.4657222222222,-83.5193055555556,103.9,0.01,0.0,GA ,SURE WORD                                                                   
22085,WTYB        ,32.0593888888889,-81.0156666666667,103.9,0.01,105.4,GA ,CUMULUS LICENSING LLC                                                       
22086,WEWZ-LP     ,31.1938333333333,-82.3230555555556,103.9,0.01,38.0,GA ,CROSSWAY BROADCASTING                                                       
22087,KNUQ-FM1,20.7723333333333,-156.244388888889,103.9,0.01,0.0,HI ,AKAMAI BROADCASTING OF HAWAII LLC                                           
22088,KNUQ        ,20.70625,-156.260777777778,103.9,0.01,0.0,HI ,AKAMAI BROADCASTING OF HAWAII LLC                                           
22089,KNUQ-FM2,20.8416944444444,-156.898305555556,103.9,0.01,0.0,HI ,AKAMAI BROADCASTING OF HAWAII LLC                                           
22092,K280EZ,22.2219722222222,-159.496361111111,103.9,0.01,0.0,HI ,"PACIFIC RADIO GROUP, INC.                                                   "
22093,K280FC,21.4029444444444,-158.097777777778,103.9,0.01,0.0,HI ,"RELEVANT RADIO, INC.                                                        "
22095,K280GY,40.7919444444444,-92.8776944444444,103.9,0.01,0.0,IA ,"HONEY CREEK BROADCASTING, LLC                                               "
22096,KVPG        ,42.5135555555556,-92.4733333333333,103.9,0.01,0.0,IA ,"VCY AMERICA, INC.                                                           "
22097,K280HA,42.0325,-91.6736111111111,103.9,0.01,0.0,IA ,EDUCATIONAL MEDIA FOUNDATION                                                
22098,K280GT,41.3269444444445,-92.1798888888889,103.9,0.01,0.0,IA ,JOMAST CORPORATION                                                          
22099,KUOO        ,43.4055,-95.0838611111111,103.9,0.01,150.0,IA ,"COMMUNITY FIRST BROADCASTING, LLC                                           "
22100,K280FQ,46.4558611111111,-117.047694444444,103.9,0.01,0.0,ID ,"NELLY BROADCASTING, LLC                                                     "
22103,KDKI-LP     ,42.5428611111111,-114.432638888889,103.9,0.01,0.0,ID ,"TAMARACK COMMUNITY BROADCASTING, INC.                                       "
22104,WXAN        ,37.8553055555556,-89.4684166666667,103.9,0.01,143.0,IL ,"MOUNTAIN VALLEY MEDIA, LLC                                                  "
22105,W280DE,40.09725,-88.2458611111111,103.9,0.01,0.0,IL ,"GOOD NEWS RADIO, INC.                                                       "
22106,W280EM,41.89891666666671,-87.6231111111111,103.9,0.01,0.0,IL ,"WINDY CITY BROADCASTING, LLC                                                "
22108,WAWY        ,42.1058611111111,-88.3772777777778,103.9,0.01,97.0,IL ,EDUCATIONAL MEDIA FOUNDATION                                                
22109,WNOI        ,38.6783611111111,-88.48725,103.9,0.01,91.0,IL ,"H & R COMMUNICATIONS, INC.                                                  "
22110,W280DR,38.88336111111111,-89.4139444444445,103.9,0.01,0.0,IL ,"BOND BROADCASTING, INC.                                                     "
22111,W280EK,39.5278055555556,-88.3564444444444,103.9,0.01,0.0,IL ,"THE CROMWELL GROUP, INC. OF ILLINOIS                                        "
22112,W280FA,40.7858611111111,-89.6678611111111,103.9,0.01,0.0,IL ,"WPEO RADIO FOUNDATION, INC.                                                 "
22113,W280EG,41.3044722222222,-89.0959166666667,103.9,0.01,0.0,IL ,STARVED ROCK MEDIA INC.                                                     
22114,WQCY        ,39.9417222222222,-91.5843333333333,103.9,0.01,133.0,IL ,STARADIO CORP.                                                              
22115,WRBI        ,39.2236666666667,-85.2560833333333,103.9,0.01,108.0,IN ,"LEESON MEDIA, LLC                                                           "
22116,W280FR,39.7391944444444,-86.0913611111111,103.9,0.01,0.0,IN ,"CONTINENTAL BROADCAST GROUP, L.L.C.                                         "
22117,WIMC        ,40.1350277777778,-86.9038888888889,103.9,0.01,151.0,IN ,"C.V.L. BROADCASTING, INC.                                                   "
22118,WXRD        ,41.3233611111111,-87.3561388888889,103.9,0.01,137.0,IN ,ARG OF NORTHERN INDIANA LLC                                                 
22119,WWFW        ,41.1067222222222,-85.1960833333333,103.9,0.01,140.0,IN ,ARG OF FORT WAYNE LLC                                                       
22120,WRBR-FM     ,41.6981111111111,-86.1569444444445,103.9,0.01,100.0,IN ,"TALKING STICK COMMUNICATIONS, L.L.C.                                        "
22121,KHYM        ,37.4764166666667,-100.600166666667,103.9,0.01,229.0,KS ,"GREAT PLAINS CHRISTIAN RADIO, INC.                                          "
