Unnamed: 0,station_id,y_coord,x_coord,frequency_mhz,bandwidth_mhz,azimuth_deg,state,licensee,beamwidth_deg
16082,W257CT,33.9673055555556,-86.0032777777778,99.3,0.01,0.0,AL ,"GADSDEN RADIO MEDIA, LLC                                                    ",360.0
16099,KZRP-LP     ,35.5629666666667,-121.084447222222,99.3,0.01,-121.0,CA ,ZEBRA RADIO PROJECT                                                         ,120.0
16115,K257EK,40.4432222222222,-120.644111111111,99.3,0.01,0.0,CA ,"INDEPENDENCE ROCK MEDIA, LLC                                                ",360.0
16164,W257DO,38.9758888888889,-85.8891388888889,99.3,0.01,0.0,IN ,"MIDNIGHT HOUR BROADCASTING, LLC                                             ",360.0
16168,WWGY        ,36.4664444444445,-88.9464444444445,99.3,0.01,91.0,KY ,"FOREVER SOUTH LICENSES, LLC                                                 ",120.0
16171,WLEZ        ,37.74416666666671,-85.8136111111111,99.3,0.01,92.0,KY ,EDUCATIONAL MEDIA FOUNDATION                                                ,120.0
16189,WBET-FM     ,41.7697777777778,-85.4191388888889,99.3,0.01,100.0,MI ,"SWICK BROADCASTING COMPANY, INC.                                            ",120.0
16212,K257BR,47.7426944444444,-114.082611111111,99.3,0.01,-216.4,MT ,HI-LINE RADIO FELLOWSHIP INC.                                               ,120.0
16216,W257DH,35.3384444444445,-82.4837222222222,99.3,0.01,0.0,NC ,"WESTERN NORTH CAROLINA PUBLIC RADIO, INC.                                   ",360.0
16221,WZAX        ,35.9504444444445,-77.9569166666667,99.3,0.01,100.0,NC ,"FIRST MEDIA RADIO, LLC                                                      ",120.0
16226,KHZY        ,40.6969444444444,-99.7881666666667,99.3,0.01,229.0,NE ,MYBRIDGE                                                                    ,120.0
16231,WZBZ        ,39.3811111111111,-74.4501666666667,99.3,0.01,76.0,NJ ,"IHM LICENSES, LLC                                                           ",120.0
16242,W257AX,42.3506388888889,-77.6902777777778,99.3,0.01,0.0,NY ,"FAMILY LIFE MINISTRIES, INC.                                                ",360.0
16253,WNXT-FM     ,38.7228611111111,-82.9987777777778,99.3,0.01,156.0,OH ,"TOTAL MEDIA GROUP, INC.                                                     ",120.0
16263,KBXG        ,42.4887222222222,-123.307277777778,99.3,0.01,467.0,OR ,"BICOASTAL MEDIA LICENSES VI, LLC                                            ",120.0
16310,WOWZ-FM     ,37.7848333333333,-75.6040833333333,99.3,0.01,105.0,VA ,"GSB MEDIA, LLC                                                              ",120.0
16311,W300DV,37.9845,-78.4808611111111,99.3,0.01,0.0,VA ,MONTICELLO MEDIA LLC                                                        ,360.0
16313,WFQX        ,39.0656388888889,-78.3825,99.3,0.01,100.0,VA ,"IHM LICENSES, LLC                                                           ",120.0
16330,K257FX,47.5929444444445,-117.297138888889,99.3,0.01,0.0,WA ,"IHM LICENSES, LLC                                                           ",360.0
16359,KWSQ-LP     ,33.4923888888889,-111.640638888889,99.5,0.01,260.0,AZ ,KWSQ RADIO                                                                  ,120.0
16365,KRPH-FM1,33.95475,-112.476833333333,99.5,0.01,263.0,AZ ,DEPORTES Y MUSICA COMUNICACIONES LLC                                        ,120.0
16386,K258AS,39.4955277777778,-106.029444444444,99.5,0.01,0.0,CO ,"KRAYON'S WILD BASIN, LLC                                                    ",360.0
16396,W258AL,41.5698055555556,-73.0176111111111,99.5,0.01,0.0,CT ,RED WOLF BROADCASTING CORPORATION                                           ,360.0
16403,WVCW        ,39.834,-75.5238055555556,99.5,0.01,152.0,DE ,"VCY AMERICA, INC.                                                           ",120.0
16409,W258CN,30.2766666666667,-81.5658333333333,99.5,0.01,0.0,FL ,"COX RADIO, LLC                                                              ",360.0
16411,W258CZ,26.0778611111111,-80.217,99.5,0.01,0.0,FL ,"NICHE RADIO, INC.                                                           ",360.0
16412,WBUJ-LP     ,25.8791111111111,-80.1973611111111,99.5,0.01,0.0,FL ,BARRY UNIVERSITY                                                            ,360.0
16414,WLLY-FM     ,26.762,-80.0780833333333,99.5,0.01,100.0,FL ,GLADES MEDIA COMPANY LLP                                                    ,120.0
16425,W258AT,30.8013333333333,-81.6784444444445,99.5,0.01,0.0,GA ,"SATILLA BROADCAST PROPERTIES, LLC                                           ",360.0
16426,WKAA        ,31.1718611111111,-83.3657222222222,99.5,0.01,229.7,GA ,"SOUTHERN COMMUNICATIONS, LLC                                                ",120.0
16428,KZGU        ,13.4891666666667,144.828055555556,99.5,0.01,197.0,GU ,"SORENSEN PACIFIC BROADCASTING, INC.                                         ",120.0
16444,WZIM        ,40.5750277777778,-88.8375555555556,99.5,0.01,100.0,IL ,"PILOT MEDIA, LLC                                                            ",120.0
16447,W258BY,41.1036666666667,-85.1910833333333,99.5,0.01,0.0,IN ,"SARKES TARZIAN, INC.                                                        ",360.0
16473,WDZN        ,39.6749444444444,-78.96175,99.5,0.01,240.0,MD ,WEST VIRGINIA RADIO CORPORATION                                             ,120.0
16492,KTWH-LP     ,47.04166666666671,-91.6686111111111,99.5,0.01,0.0,MN ,TWO HARBORS COMMUNITY RADIO                                                 ,360.0
16499,WMJV        ,35.2020833333333,-77.1871666666667,99.5,0.01,257.0,NC ,"CMG COASTAL CAROLINA, LLC                                                   ",120.0
16504,KUTT        ,40.1848611111111,-96.9745,99.5,0.01,209.0,NE ,"FLOOD COMMUNICATIONS OF BEATRICE, LLC                                       ",120.0
16505,KDJL        ,42.90916666666671,-100.564861111111,99.5,0.01,87.0,NE ,"FLOOD COMMUNICATIONS WEST, LLC                                              ",120.0
16511,KXPZ        ,32.6931111111111,-107.068888888889,99.5,0.01,312.0,NM ,"BRAVO MIC COMMUNICATIONS, LLC                                               ",120.0
16541,K258AR,44.1159444444444,-122.998416666667,99.5,0.01,442.1,OR ,CSN INTERNATIONAL                                                           ,120.0
16545,KFXX-FM     ,42.2154166666667,-121.798611111111,99.5,0.01,112.0,OR ,"BASIN MEDIACTIVE, LLC                                                       ",120.0
16546,K258BM,45.3478888888889,-118.11825,99.5,0.01,0.0,OR ,"EMG2, LLC",360.0
16559,WKXC-FM     ,33.6456944444444,-81.929,99.5,0.01,217.0,SC ,"BEASLEY MEDIA GROUP LICENSES, LLC                                           ",120.0
16561,W258DL,34.2241666666667,-80.6783333333333,99.5,0.01,0.0,SC ,"GLORY COMMUNICATIONS, INC                                                   ",360.0
16615,KZZL-FM     ,46.681,-116.972111111111,99.5,0.01,323.0,WA ,"INLAND NORTHWEST BROADCASTING, LLC                                          ",120.0
16627,KAAC        ,71.2919444444444,-156.782722222222,99.7,0.01,8.0,AK ,ADVENTIST RADIO ALASKA CORPORATION                                          ,120.0
16638,K259CE,40.2390555555556,-121.032833333333,99.7,0.01,0.0,CA ,"WESTERN INSPIRATIONAL BROADCASTERS, INC.                                    ",360.0
16641,K259AW,40.4929166666667,-123.200277777778,99.7,0.01,303.2,CA ,CHICO STATE ENTERPRISES                                                     ,120.0
16647,KMVQ-FM     ,37.68741666666671,-122.4355,99.7,0.01,396.0,CA ,BONNEVILLE INTERNATIONAL CORPORATION                                        ,120.0
16650,KMVQ-FM8,38.02125,-121.987805555556,99.7,0.01,0.0,CA ,BONNEVILLE INTERNATIONAL CORPORATION                                        ,360.0
16660,W259CZ,26.3416666666667,-81.7104166666667,99.7,0.01,0.0,FL ,"GLADES MEDIA COMPANY, LLP                                                   ",360.0
16711,KBOD        ,36.5928333333333,-92.4726388888889,99.7,0.01,150.0,MO ,MOUNTAIN LAKES BROADCASTING CORP.                                           ,120.0
16733,KZEB-LP     ,46.9236388888889,-98.7654166666667,99.7,0.01,0.0,ND ,HOPE AND TRUTH RADIO                                                        ,360.0
16753,KBBC        ,34.1425833333333,-96.4966666666667,99.7,0.01,123.0,OK ,"MID-CONTINENTAL BROADCASTING, LLC                                           ",120.0
16757,KQUA-LP     ,43.2090555555556,-123.343,99.7,0.01,0.0,OR ,STRATEGIC INITIATIVES                                                       ,360.0
16772,WXST        ,32.8179444444445,-79.8353611111111,99.7,0.01,238.0,SC ,"SAGA SOUTH COMMUNICATIONS, LLC                                              ",120.0
16774,WAGS-LP     ,34.4801611111111,-82.0224944444445,99.7,0.01,9.0,SC ,FAITH BAPTIST CHURCH                                                        ,120.0
16779,WLFP        ,35.16925,-89.8861944444445,99.7,0.01,277.0,TN ,"AUDACY LICENSE, LLC                                                         ",120.0
16780,W259BT,36.4833888888889,-88.9528333333333,99.7,0.01,0.0,TN ,THUNDERBOLT BROADCASTING COMPANY                                            ,360.0
16815,KFMJ        ,55.36075,-131.796944444444,99.9,0.01,681.0,AK ,"KFMJ RADIO, LLC                                                             ",120.0
16834,KTYD-FM1,34.5930277777778,-120.18625,99.9,0.01,0.0,CA ,RINCON BROADCASTING LS LLC                                                  ,360.0
16854,WEZN-FM     ,41.2789722222222,-73.1851111111111,99.9,0.01,204.0,CT ,"CONNOISSEUR MEDIA LICENSES, LLC                                             ",120.0
16872,W260CA,27.5111388888889,-81.5314722222222,99.9,0.01,0.0,FL ,"BIBLE BROADCASTING NETWORK, INC.                                            ",360.0
16874,W260BU,31.54575,-82.8915277777778,99.9,0.01,0.0,GA ,"JOURNEY CHURCH OF TIFTON, INC.                                              ",360.0
16886,K260CU,43.7548333333333,-116.0985,99.9,0.01,0.0,ID ,"ILIAD MEDIA HOLDINGS, LLC                                                   ",360.0
16893,KCNU        ,43.0068333333333,-116.704555555556,99.9,0.01,698.0,ID ,CSN INTERNATIONAL                                                           ,120.0
16902,W260BL,42.3289166666667,-87.9106388888889,99.9,0.01,0.0,IL ,"CALVARY RADIO NETWORK, INC.                                                 ",360.0
16905,WTHI-FM     ,39.45786111111111,-87.4806666666667,99.9,0.01,145.0,IN ,"MIDWEST COMMUNICATIONS, INC.                                                ",120.0
16909,KWKR        ,38.2775277777778,-101.297666666667,99.9,0.01,121.0,KS ,"WESTERN KANSAS BROADCAST CENTER, LLC                                        ",120.0
16952,KZMA        ,36.662,-90.4878888888889,99.9,0.01,118.0,MO ,DANIEL STRATEMEYER                                                          ,120.0
16954,KFAV        ,38.8389166666667,-91.0445833333333,99.9,0.01,156.0,MO ,KASPAR BROADCASTING CO. OF MISSOURI                                         ,120.0
16961,WKXB        ,34.0978611111111,-77.9714444444444,99.9,0.01,177.0,NC ,"SUNRISE BROADCASTING, LLC                                                   ",120.0
16968,W260CU,35.1765555555556,-79.4144722222222,99.9,0.01,0.0,NC ,"WUNC PUBLIC RADIO, LLC                                                      ",360.0
17000,W260DF,39.3403333333333,-82.10125,99.9,0.01,0.0,OH ,"TOTAL MEDIA GROUP, INC.                                                     ",360.0
17025,W260DV,41.1836944444444,-75.8668611111111,99.9,0.01,0.0,PA ,"GEOS COMMUNICATIONS, LLC                                                    ",360.0
17036,K260BT,44.1144444444444,-103.243888888889,99.9,0.01,0.0,SD ,CSN INTERNATIONAL                                                           ,360.0
17039,W260BA,35.8447777777778,-88.9022777777778,99.9,0.01,0.0,TN ,"GRACE BROADCASTING SERVICES, INC.                                           ",360.0
17053,KTXM        ,29.46275,-96.9346944444445,99.9,0.01,106.0,TX ,"KREMLING ENTERPRISES, INC.                                                  ",120.0
17059,K260BP,32.8709722222222,-96.9236111111111,99.9,0.01,0.0,TX ,"PENFOLD COMMUNICATIONS, INC.                                                ",360.0
17145,KKLJ        ,33.1591944444444,-116.615555555556,100.1,0.01,681.0,CA ,EDUCATIONAL MEDIA FOUNDATION                                                ,120.0
17147,KACX        ,34.7234722222222,-116.1645,100.1,0.01,-73.0,CA ,WILLIAM LYNETT                                                              ,120.0
17150,KRAQ-LP     ,33.8016944444444,-116.225555555556,100.1,0.01,0.0,CA ,CADENA RADIAL MISION Y VISION                                               ,360.0
17162,K261AI,39.5633055555556,-107.316972222222,100.1,0.01,0.0,CO ,MARC A ADLER & MARVIN L SCHAFFER                                            ,360.0
17170,WJPP-LP     ,27.2753333333333,-80.2861666666667,100.1,0.01,0.0,FL ,"PRINCE OF PEACE COMMUNICATIONS, INC.                                        ",360.0
17175,WGPY-LP     ,27.7506388888889,-82.6923055555556,100.1,0.01,0.0,FL ,ALL AFRICAN PEOPLE'S DEVELOPMENT AND EMPOWERMENT PROJECT                    ,360.0
17199,WFLQ        ,38.59475,-86.6133055555556,100.1,0.01,91.0,IN ,WILLTRONICS BROADCASTING WILLIS                                             ,120.0
17200,WSHT-LP     ,39.8323055555556,-86.1624166666667,100.1,0.01,0.0,IN ,SABBATH INCORPORATED                                                        ,360.0
17217,WUPE-FM     ,42.69838888888889,-73.0645277777778,100.1,0.01,158.8,MA ,"TOWNSQUARE LICENSE, LLC                                                     ",120.0
17220,WBRS        ,42.36925,-71.2572777777778,100.1,0.01,46.0,MA ,BRANDEIS UNIVERSITY                                                         ,120.0
17236,KKWK        ,39.9577777777778,-94.1155,100.1,0.01,150.0,MO ,ALPHA MEDIA LICENSEE LLC                                                    ,120.0
17238,KDJR        ,38.023666666666706,-90.5673611111111,100.1,0.01,106.0,MO ,"FAMILY WORSHIP CENTER CHURCH, INC.                                          ",120.0
17245,WIWT-LP     ,32.38125,-90.1509166666667,100.1,0.01,0.0,MS ,"CHURCH IN JACKSON, INC.                                                     ",360.0
17323,W261CY,34.9093055555556,-81.0023055555556,100.1,0.01,0.0,SC ,"OUR THREE SONS BROADCASTING, LLP                                            ",360.0
17325,KXRB-FM     ,43.5185833333333,-96.5350555555556,100.1,0.01,170.2,SD ,"TOWNSQUARE LICENSE, LLC                                                     ",120.0
17340,KCLL        ,31.5304444444444,-100.485083333333,100.1,0.01,117.3,TX ,"FOSTER COMMUNICATIONS COMPANY, INC.                                         ",120.0
17346,WXTJ-LP     ,38.0320833333333,-78.5191944444444,100.1,0.01,0.0,VA ,THE RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA                         ,360.0
17361,WSJP-FM     ,43.4205555555556,-87.9945277777778,100.1,0.01,97.0,WI ,"RELEVANT RADIO, INC.                                                        ",120.0
17365,WVMD        ,39.4223055555556,-78.79,100.1,0.01,251.0,WV ,WEST VIRGINIA RADIO CORPORATION                                             ,120.0
17368,KKTY-FM     ,42.7703611111111,-105.226527777778,100.1,0.01,139.0,WY ,"DOUGLAS BROADCASTING, INC.                                                  ",120.0
17378,WAUE        ,32.6677777777778,-85.5502222222222,100.3,0.01,129.0,AL ,"MARBLE CITY MEDIA, LLC                                                      ",120.0
17398,KMAK        ,36.7457777777778,-119.283722222222,100.3,0.01,632.0,CA ,"KMAK-FM, LLC                                                                ",120.0
